stop_id,stop_name,stop_lat,stop_lon
"8340B330701","Ardamaine (Opp Parklands)","52.6252767705151","-6.23176657209032"
"8340B3307201","Foulksmills (Opposite Pub)","52.3142194787961","-6.75300836949967"
"8340B330731","Foulksmills (Pub)","52.3142194787961","-6.75300836949967"
"8340B330751","Clongeen (Westbound)","52.2972541219373","-6.76986186599616"
"8340B3307701","Ardamaine","52.6285426622158","-6.23135420968844"
"8340B3307801","Ballindaggin (Mountain View Est)","52.5685356822566","-6.68117838497214"
"8340B330791","Ballindaggin (Opposite Chrch)","52.5684961249698","-6.68085502943491"
"8340B330801","Ballygarrett (Petrol Station)","52.5740165197091","-6.22969870879814"
"8340B3308201","Carne","52.1977715621936","-6.35779016782238"
"8340B3308601","Ramsgrange (Opposite Post Office)","52.245174364081","-6.91891633182481"
"8340B3308801","Ballinaboola (Horse and Hound Inn)","52.3694962099008","-6.83800762700822"
"8340B3308901","Ballygarrett","52.5730780703628","-6.23006110922613"
"8340B3309001","Ballymacar (Eastbound)","52.38677216193","-6.90671917295148"
"8340B3309101","Campile (Londis Supermarket)","52.291687194615","-6.94217752613714"
"8340B330931","Ballymacar (Westbound)","52.3867842728324","-6.90705676547115"
"8340B3309501","Dorans Bridge (Northbound)","52.574884831592","-6.72495488778176"
"8340B330961","Gallagher's Cross","52.2130165966138","-6.78629726493232"
"8340B3309801","Ladys Island","52.2117950978187","-6.38316043584623"
"8340B3310101","Rathangan (Wexford)","52.2309458524795","-6.61679285713891"
"8340B331041","Camross (Rochfords Pub)","52.3623754277169","-6.70225899865992"
"8340B3310501","Broadway","52.2190681703245","-6.38714080152616"
"8340B3310601","Crossabeg","52.3839526531952","-6.50051419059092"
"8340B331071","Rathangan (Wexford)","52.2310678826844","-6.61646698653292"
"8340B331101","Kiltealy (Opp Bowes Pub)","52.5654237764392","-6.74552642009091"
"8340B3311101","Kiltealy (Graveyard)","52.5649406376296","-6.74658750116279"
"8340B3311601","Tenacre Cross","52.2214433753531","-6.50966874255059"
"8340B3311701","Ballycogley","52.2434808072893","-6.48951225983737"
"8340B331181","Bridgetown (Opp Takeaway)","52.2304180247861","-6.55254093324594"
"8340B3311901","Bridgetown (Takeway)","52.2304086800618","-6.55251195770465"
"8340B331211","Dorans Bridge (Southbound)","52.5748400610597","-6.72497094068879"
"8340B331231","Killane (Opp Rackards Pub)","52.521859386294","-6.74504379044492"
"8340B331251","Kilmuckridge (Opposite KMH)","52.5140111366594","-6.28324030116453"
"8340B331271","Ballymore (Pump)","52.2443760382982","-6.45313422590784"
"8340B3312801","Killane (Rackards Pub)","52.5219221322338","-6.74502726591942"
"8340B3312901","Kilmuckridge","52.5113720716668","-6.28598046455261"
"8340B3313001","Duncormick","52.2282142421019","-6.65578797532577"
"8340B3313201","Dumain (Eastbound)","52.3064022035077","-6.88074995573594"
"8340B3314201","Galbally (Church)","52.3991363863064","-6.63954822710259"
"8340B3314801","Killane (near Wexford town)","52.284297649954","-6.46412979151026"
"8340B331491","Dumain (Westbound)","52.3063668120435","-6.88080950567286"
"8340B331501","Galbally (Opp Church)","52.3990536538818","-6.63938912263151"
"8340B331521","Broadway","52.2190671705201","-6.38706765621005"
"8340B331551","Our Lady's Island","52.2104562466774","-6.38189203827182"
"8340B331561","Carne","52.1977517603326","-6.357659233618"
"8340B3315901","Kilrane","52.2424528346609","-6.35737095102594"
"8340B3316001","Tagoat, Tagoat","52.2440959974793","-6.39182751060935"
"8340B3316101","Piercetown Cross","52.2891497162747","-6.4639619619712"
"8340B3316201","Wexford, Wexford Trinity Street","52.3347552253316","-6.45589609248462"
"8340B3316301","Ballynabola","52.3698072373961","-6.83855750960744"
"8340B331641","Tagoat (Opp Cushens Bar)","52.2435984388392","-6.3902785541731"
"8340B333411","Kilmore (Wexford)","52.2040503808078","-6.54946222518494"
"8340B333421","Boleys Cross","52.2143494614141","-6.52746765096653"
"8340B333441","Tenacre Cross","52.2212930221115","-6.5098640554766"
"8340B333451","Ballycogley","52.2440555033408","-6.48946345276319"
"8340B333461","Lightwater","52.2685973391151","-6.47693664947875"
"8340B333471","Killane (near Wexford town)","52.2841988115203","-6.46413320976487"
"8340B333551","Ballywilliam (Top Place Pub)","52.4484173913216","-6.86383939208665"
"8340B3335801","Ballywilliam (Opp Top Place Pub)","52.4484633129781","-6.86394119098652"
"8340B335411","Chapel X (Wexford)","52.1909065733544","-6.56036288678912"
"8340B3367701","Chapel X (Wexford)","52.1909944691079","-6.56019915242286"
"8340B337351","Grange Cross (Wexford)","52.23348268724","-6.74230085400328"
"8340B3373701","Grange Cross (Wexford)","52.2334505801148","-6.74181862587498"
"8340B338551","Ferrycarrig (Heritage Park)","52.3483162492286","-6.51735341351052"
"8340B338571","Ferrycarrig (Opp Heritage Park)","52.3483505336862","-6.51722015736565"
"8340B3386801","Tacumshane","52.2089666292592","-6.42258189935156"
"8340B3386802","Tacumshane","52.2089461166235","-6.42239239805245"
"8340B338731","Rathnure (Opp Conrans Pub)","52.5003251945835","-6.76841340781347"
"8340B338771","Mulrankin","52.2438682521329","-6.55052166260345"
"8340B3387901","Mulrankin","52.244145910816","-6.55043939208176"
"8340B3388001","Rathnure (Conrans Pub)","52.5001742693481","-6.76859437275262"
"8340B3388101","Ringsheen (Southbound)","52.2580467817184","-6.48345074447132"
"8340B338821","Blackwater","52.4463072051418","-6.34783995620441"
"8340B338831","Green Field Cross (North)","52.2270157286268","-6.4407091938409"
"8340B3388401","Twelve Acre","52.2355868709889","-6.41403913696312"
"8340B338851","Ballindonney (English Cross Sth)","52.4776124354976","-6.80719075977937"
"8340B3388601","Ballindonney (English Cross Nth)","52.4777171543084","-6.80687877920681"
"8340B3388801","Ballymore (Wexford)","52.2483931258906","-6.43599064289055"
"8340B3388901","Blackwater","52.446270239657","-6.34776778150155"
"8340B3389401","Fahy's Cross","52.3668769907678","-6.44926924228425"
"8340B3389901","Lightwater","52.2685703829457","-6.47693757343773"
"8340B339011","Kilacoe (Southbound)","52.4213114007887","-6.35711145746114"
"8340B3390201","Sleedagh","52.2713298247352","-6.54972852868096"
"8340B339031","Sleedagh","52.2717726420142","-6.54991922211689"
"8340B3390601","Kilacoe","52.3972490017464","-6.37284766620172"
"8340B3390701","Killinick","52.2573444654509","-6.45631588970013"
"8340B3391101","Murrinstown","52.2871640049287","-6.52250367182565"
"8340B339141","Curracloe (National School)","52.3930811989792","-6.39147115076738"
"8340B339171","Murrinstown","52.2871095356498","-6.52102497565052"
"8340B3391801","Curracloe","52.3931079638372","-6.39410037420323"
"8340B339201","Kerlogue Cross","52.31756863511","-6.45734524104001"
"8340B3392201","Kitestown","52.3658398263973","-6.5140647633401"
"8340B339231","Rathaspeck","52.3014556513512","-6.49817082773188"
"8340B3392401","Kyle Cross","52.3830851416318","-6.51868610861798"
"8340B3392701","Rathaspeck","52.3012442877554","-6.49851523370725"
"8340B339311","Ferrymountgarret Bridge (Southbound)","52.4193020848259","-6.93622967178871"
"8340B3393301","Ballyanne (Northbound)","52.4231700127311","-6.92362430475542"
"8340B3393401","Castlebridge","52.381705450349","-6.45035087276805"
"8340B339351","Ferrycarrig","52.3502668888686","-6.50949337069454"
"8340B3393601","Ferrycarrig (Bridge Northbound)","52.3520733240647","-6.5094619542539"
"8340B3393701","Ferrymountgarret Bridge (Northbound)","52.41938296591","-6.93622772513161"
"8340B339381","Ferrycarrig","52.3504392526602","-6.51104359567439"
"8340B3394101","Kerlogue Cross","52.3174324757643","-6.45586844463411"
"8340B339461","Clonevin","52.5574870659308","-6.23583619965598"
"8340B3394801","Boleys Cross","52.214299563022","-6.52779126029503"
"8340B3394901","Clonevin","52.5576836124001","-6.23575456804346"
"8340B339511","Ballyanne (Southbound)","52.4234849502229","-6.92366074319947"
"8340B3395201","Kilmacree","52.2736329134048","-6.46249089064116"
"8340B339531","Kilmacree (Northbound)","52.2797316347108","-6.46279275448136"
"8340B3395401","Wellington Bridge (Opp Tir na Nog Pub)","52.2667793486748","-6.7500031150195"
"8340B3395501","Churchtown (Wexford)","52.1913039249493","-6.35426934907493"
"8340B3395601","Baldwinstown (Wexford)","52.2358562779482","-6.5843850215927"
"8340B339611","Baldwinstown (Wexford)","52.2358562779482","-6.5843850215927"
"8340B339621","Bridgetown Level Crossing","52.231169764569","-6.55299959950031"
"8340B339631","Rosslare Strand (Pharmacy)","52.2729137541868","-6.38703312448506"
"8340B3396401","Wellingtonbridge","52.2666437768181","-6.74993367124342"
"8340B339651","Ramsgrange (Post Office)","52.2451373433315","-6.91880007891852"
"8340B339661","Campile (Opp Londis)","52.2916334038974","-6.94219346699624"
"8340B339671","Bridgetown Level Crossing","52.2311419101404","-6.55292730532224"
"8340B339681","Kyle Cross","52.3830996150616","-6.51840650860051"
"8340B339691","Kitestown","52.3657393257283","-6.51393597513533"
"8340B3398601","Oylegate (Opposite Mernagh's Pub)","52.4245108136383","-6.53123713946614"
"8340B339961","Fahys Cross","52.3670235725757","-6.44879418604278"
"8340B339971","Fairy Hill","52.3846178632482","-6.46896507882079"
"8340B339981","Castlebridge","52.3818482493047","-6.45027242224434"
"8340B339991","Killinick","52.2572544207662","-6.45630436786987"
"8340B3510601","Camolin (Mercedes Benz Garage)","52.6166504874395","-6.42429981346232"
"8340B3510801","Ferns, Ferns","52.5898323396143","-6.49374604414379"
"8340B351131","Oilegate","52.4245108136383","-6.53123713946614"
"8340B3511501","Ballycanew","52.610984300842","-6.30557181166824"
"8340B3512001","Bunclody, Bunclody","52.6551723040891","-6.65196640302707"
"8340B3512701","Tagoat, Tagoat","52.2438611970968","-6.39108913353872"
"8340B351471","Tagoat (Outside Cushens Bar)","52.2435984388392","-6.3902785541731"
"8340B355111","Ferns","52.5899319813156","-6.49663547583354"
"8340B355121","Gorey (Main St - Whitmore Jewellers)","52.6755183696101","-6.29504508628389"
"8340B3551901","Camolin","52.6165016759308","-6.42460052749017"
"8340B355231","Clough (Opp Service Station)","52.6429566254155","-6.34229983547109"
"8340B3552401","Enniscorthy, St Senan's Hospital","52.4916567653947","-6.56549276182465"
"8340B3552601","Rosslare Strand","52.2728140965102","-6.38631869592477"
"8340B355291","Clough (Service Station)","52.6425127866063","-6.34270083308945"
"8340B355461","New Ross (The Quay)","52.3948242819283","-6.94610471969941"
"8340B355471","New Ross (Supervalu The Quay)","52.3943416109022","-6.94641008657818"
"8340B3555001","Rosslare Harbour, Rosslare Harbour","52.2527493619858","-6.3351658130792"
"8340B3555101","Wexford, Wexford Station","52.3431340588739","-6.46423431283697"
"8340B3555201","Enniscorthy, Enniscorthy Templeshannon","52.5014854183003","-6.56431848139392"
"8340B3555301","Main Street","52.6755183696101","-6.29504508628389"
"8340B355541","Gorey (Rail Station)","52.6720293719535","-6.29246004502699"
"8340B3555701","Newtown Road (Hospital) Wexford","52.3421126349408","-6.48398061511015"
"8340B5539201","Rosslare Harbour (St Patricks Church)","52.2495920266512","-6.34396937681644"
"8340BB330391","Adamstown (Opp Supermarket)","52.3929961113563","-6.7191250849747"
"8350B1022801","Bray, Ballywaltrim","53.1858549710826","-6.12901371078949"
"8350B1022901","Kilmacanogue, Kilmacanogue","53.1704223035076","-6.13650649849122"
"8350B102301","County Wicklow, Kilmurray Southbound","53.1601281004167","-6.12890663349101"
"8350B1023101","County Wicklow, Glenview","53.1459592705796","-6.12415557996412"
"8350B1023201","Opposite Whistle Stop","53.1109218076954","-6.1048724144383"
"8350B1023401","Newtown Mount Kennedy, Main Street","53.0921882028583","-6.11214632530503"
"8350B1023501","Newtown Mount Kennedy, Town House","53.0884282339038","-6.10914569509083"
"8350B1023601","Newcastle (Wicklow), Embona House","53.0807595429317","-6.10228671089465"
"8350B1023701","Newtown Mount Kennedy, Newcastle Hospital","53.0794994368422","-6.10049116386449"
"8350B102391","Ashford House","53.0129693179121","-6.10754325978875"
"8350B102401","Ashford, Milltown Lane","53.0055109253842","-6.10317554752565"
"8350B1024101","Rathnew, Rathnew","52.9948123288623","-6.08065687599933"
"8350B1024201","Lidl","52.9861108452396","-6.05630197733608"
"8350B1024301","Community College","52.9822577174222","-6.04990680911025"
"8350B102441","Wicklow, Wicklow Grand Hotel","52.9804223508631","-6.04707041486515"
"8350B1060201","Bray, Avondale Park","53.1952883857742","-6.11788620569861"
"8350B1060401","Marlton Road","52.9704650987568","-6.05654261740417"
"8350B1060501","Ballyguile Road","52.9760325959628","-6.0414159689572"
"8350B106061","Covent Hill","52.9756867027463","-6.04169966218985"
"8350B1060701","Ballyguile Road","52.9732901244309","-6.04682621637928"
"8350B1060801","Tesco","52.9831837711602","-6.05156302445067"
"8350B1060901","St Ernan's School","52.993969836729","-6.07802754202438"
"8350B1061001","Suttons","52.9284797732492","-6.23218038932927"
"8350B106121","Arklow (Ferrybank EBS)","52.8009569019801","-6.14801309538186"
"8350B106131","Covent Hill","52.9756867027463","-6.04169966218985"
"8350B1061401","Ashford, Milltown Lane","53.0056804503935","-6.10365987143699"
"8350B1061501","Ashford House","53.0123672763428","-6.10812105530739"
"8350B1061601","County Wicklow, Rathmore","53.0521521009892","-6.092400533942"
"8350B1061701","Newtown Mount Kennedy, Newcastle Hospital","53.0798727808473","-6.10135544040032"
"8350B1061801","Newcastle (Wicklow), Dublin Road Wicklow","53.0850709319683","-6.10547101433604"
"8350B1061901","Newtown Mount Kennedy, Town House","53.0888580181851","-6.11017198411111"
"8350B1062001","Newtown Mount Kennedy, Carrisbrook Mews","53.0918480541791","-6.11223587483889"
"8350B1062501","Kilpedder, Glenview (WIllow Grove)","53.1212798152849","-6.11015434669213"
"8350B1062601","County Wicklow, Glenview","53.1467898495682","-6.12495660586575"
"8350B1062701","County Wicklow, Kilmurray Northbound","53.1549540236717","-6.1262606245497"
"8350B1062801","Kilmacanogue (Esso Garage)","53.1695687380832","-6.1365285322201"
"8350B1063001","Bray, Avondale Park","53.1949007207241","-6.11895090094595"
"8350B1063201","Bray (Opp Kennedy Pharmacy)","53.2018497346314","-6.11048805736366"
"8350B106451","Avoca, Avoca","52.8569682459798","-6.21616897397324"
"8350B1064601","Opposite The Meetings","52.8842981197963","-6.23265599925765"
"8350B1064701","Suttons","52.9284054734659","-6.23201979343296"
"8350B106481","Glenealy (Wicklow), Glenealy","52.9666274861429","-6.1448833893073"
"8350B106641","Ballycoog, Woodenbridge","52.8307423654935","-6.23444507297173"
"8350B1313601","Ballycoog, Woodenbridge","52.831047802417","-6.23443268576513"
"8350B1313801","Avoca, Avoca","52.8584146194371","-6.21551561058864"
"8350B1314901","Avoca, The Meetings","52.8844490683778","-6.23253098068504"
"8350B1316501","Rathdrum, Rathdrum","52.9364409117936","-6.22776452642406"
"8350B1317801","Glenealy (Wicklow), Glenealy","52.9665014948479","-6.14487389672743"
"8350B1333401","Blessington, Blessington","53.1717199968221","-6.53122642316705"
"8350B1334901","County Wicklow, Annalecky Cross","53.0373563252364","-6.63533289240439"
"8350B133651","Baltinglass (Opp Cattlemart)","52.9429862982663","-6.71235767917541"
"8350B1339301","Kiltegan, Kiltegan","52.9041611023772","-6.60675822268876"
"8350B1343901","Tinahely, Tinahealy","52.7993440560189","-6.46446354855832"
"8350B1345001","Shillelagh, Shilelagh","52.75546039347","-6.53399509498906"
"8350B1345501","Carnew, Carnew","52.7097556932715","-6.4982914137178"
"8350B1355301","Old Marine Hotel","52.7983520880227","-6.1567996947136"
"8350B1355401","Arklow, Tourist Office","52.797754553866","-6.15942028511447"
"8350B1355501","Wicklow, Wicklow Grand Hotel","52.9808574116926","-6.04728908343936"
"8350B1355601","Wicklow Gaol","52.9789660139084","-6.03669632249185"
"8350B136181","Blessington (Opp Church)","53.1711388340211","-6.53220359393051"
"8350B136191","Annalecky Cross (The Old Tallhouse)","53.037259031092","-6.63547016888079"
"8350B136201","Baltinglass (Cattlemart)","52.9430299351359","-6.71223735143628"
"8350B136221","Kiltegan (Opp McCullaghs)","52.9044595225851","-6.60691217325492"
"8350B136241","Crossbridge (Northbound)","52.816183434085","-6.50060400801382"
"8350B136251","Tinahealy (Opp Walshs)","52.7993079260709","-6.46444999106341"
"8350B136261","Shilelagh (Pratts)","52.755227518758","-6.53406217548315"
"8350B136271","Carnew (McCreas)","52.7098504030118","-6.49796256397438"
"8350B152011","Ballincor (Opp Barrindarrig Station)","52.9154316380636","-6.11095167058333"
"8350B152021","Beehive (Opp Beehive Pub)","52.9526817709007","-6.09632026139473"
"8350B152041","Ballincor (Barrindarrig Station)","52.9160698790689","-6.11151872595843"
"8350B152061","Beehive (Beehive Pub)","52.9518715056435","-6.09680234881334"
"8350B152111","Jack Whites Cross (Opp Pub)","52.8836448700846","-6.09900470127088"
"8350B152281","Jack Whites Cross (Pub)","52.8847118528401","-6.09827444626833"
"8350B3202601","County Wicklow, Rathmore","53.0525455472769","-6.09171184536678"
"8350B351481","Arklow (Lidl)","52.7955839639808","-6.16262617003708"
"8350B351491","Arklow (Ferrybank Church)","52.8008546575233","-6.14837339594766"
"8350B3551701","Knockmore","52.7857951091083","-6.16845027875037"
"8350B3551801","Knockmore","52.785816964262","-6.16870140819981"
"8350B355211","Arklow (Opp Lidl)","52.7954103003956","-6.16244070553326"
"8350B4361001","Tinahely, Crossbridge","52.8161491714745","-6.50002658430058"
"8350DB004131","Bray (Wicklow), Castle Street","53.2065671431473","-6.11152310823605"
"8350DB004132","Bray, Bray Town Hall","53.202300472791","-6.11000415983862"
"8350DB004154","Bray (Wicklow), Castle Street","53.2066340780915","-6.11234359174616"
"8350DB004175","Bray, St.Fergals Church","53.1890458352713","-6.12615109959771"
"8350DB004178","Bray, Killarney Road (Glenthorn)","53.1880862794482","-6.12743503167706"
"8350DB004181","Bray, Killarney Road (near Glenlucan)","53.197759927975","-6.116161336827"
"8350DB004238","Kilpedder, Arda Lodge","53.1115468678892","-6.10574122452154"
"8350DB004239","Kilpedder, Glenview Park","53.1139668147705","-6.10756198823555"
"8350DB004652","Newtown Mount Kennedy, Coillte Offices","53.0971249236119","-6.11000375702046"
"8350DB004660","Newtown Mount Kennedy, Coillte Offices","53.0977967081084","-6.10985483753384"
"8350DB004661","Newtown Mount Kennedy, Garden Village Court","53.0996898040261","-6.10850242354908"
"8360B131091","O'Connors Cross","52.7001645539806","-8.60048317674772"
"8360B1340501","Newmarket-on-Fergus (Ministers X Nth)","52.7654350587246","-8.90152830082423"
"8360B1348301","Bellharbour","53.122775807395","-9.07055535182354"
"8360B3000201","Killanena Church","52.9846988008374","-8.70259297034478"
"8360B3000401","Caher Cross","52.961571585624","-8.66222300168291"
"8360B3000501","Kilclaran Church","52.9518362332686","-8.64949962551372"
"8360B3000601","Feakle (East Clare Transport Office)","52.9262382076597","-8.64804561585217"
"8360B3000701","Fortane Cross (westbound)","52.8718441487746","-8.70183750283427"
"8360B3000801","Norrie Hencheys Pub (Opp Pub)","52.8568200493361","-8.85110809980821"
"8360B3000901","Clooney (Church)","52.863467606694","-8.86773785495383"
"8360B3001001","Kennedys Cross (Northbound)","53.0113534787262","-8.64599682508159"
"8360B3001101","Spancil Hill Cross","52.8694770230206","-8.89961406782665"
"8360B300121","Kennedys Cross (Southbound)","53.0113269227984","-8.64592191999355"
"8360B3011101","Ennis (Tulla Rd Opp Western Joinery)","52.8558539927669","-8.96120675690474"
"8360B3011201","Flagmount (Post Office)","52.9875018885021","-8.64736856076249"
"8360B301131","Flagmount (Opp Post Office)","52.987358827823","-8.64723238070998"
"8360B3012001","Cooleenbridge (westbound)","52.923859474457","-8.59056096747917"
"8360B3012101","Pepper's Pub","52.9307543125123","-8.63728478192877"
"8360B3012202","McNamara's Pub","52.9716065366388","-8.6725895890559"
"8360B3012301","Duglawn Cross","52.9772778642772","-8.68671893785824"
"8360B3012401","Canny's Pub","52.9894139630643","-8.70316099414258"
"8360B3012501","Drumandora","52.9969348832526","-8.73321086883616"
"8360B331431","Bridgetown (Clare)","52.7619856567815","-8.52631778904835"
"8360B331781","Bridgetown Cross (Inbound)","52.7539010556235","-8.5087995315299"
"8360B3320001","Ballycannon (Meelick Tavern)","52.7011156573287","-8.65348003452457"
"8360B3320101","Parteen, Larkins X","52.6898307707337","-8.60353646539632"
"8360B3320201","Parteen, Parteens","52.6970845197045","-8.61396302307229"
"8360B3320301","Parteen, Connors X","52.7002879040807","-8.60097312155957"
"8360B3320501","Ardnacrusha, Blackwater X","52.7098328779086","-8.60280611789704"
"8360B3320601","Ardnacrusha, Ardnacrusha","52.7069466476972","-8.6187183419918"
"8360B333251","Larkins Cross (Filling Station)","52.6896066874338","-8.60341504035769"
"8360B333261","Connors Cross (Opp Filling Station)","52.7001452301133","-8.60074922991129"
"8360B333271","Blackwater Cross (Opp Barrys Shop)","52.7098068183386","-8.60262817392898"
"8360B333281","Knockdonagh Cross (southbound)","52.7375483598695","-8.60349937853207"
"8360B333291","Kilmore Chapel (Clare) (Opp Chapel)","52.7540697795919","-8.59249887534319"
"8360B333301","Fermoyle Cross (southbound)","52.793998292873","-8.62668441293024"
"8360B333311","Broadford (Main St Opp Post Office)","52.8059556831951","-8.63280370814675"
"8360B333321","OCallaghans Mills (Opp Campbell Court)","52.8420008781004","-8.68553282649525"
"8360B333331","Ryans Cross (Southbound)","52.8493087857025","-8.70534885915829"
"8360B333341","Keoghs Cross (westbound)","52.8740455955757","-8.68187868247309"
"8360B333351","Bodyke (Opp Cobblers Rest Pub)","52.8843091082328","-8.59682841548884"
"8360B333361","Mountshannon (Mountshannon Hotel)","52.93192609567","-8.42799026739102"
"8360B333371","Kilmurry (East Clare) (Pump House Bar)","52.7771353598304","-8.78281051408418"
"8360B333381","O Neils Gate (southbound)","52.7942560521965","-8.76651101947566"
"8360B333391","Kilkishen (Post Office)","52.8070230223534","-8.74755795339303"
"8360B333401","Killane Cross (southbound)","52.8273269728079","-8.75462838194359"
"8360B333601","Bridgetown Cross (Outbound)","52.7541444161418","-8.50863941638497"
"8360B333731","Ballycannon (Opp Meelick Tavern)","52.7009540486085","-8.65344802919387"
"8360B333741","Ballycannon (Opp Meelick Foodstore)","52.7000751669456","-8.65634961319415"
"8360B333751","Ballycannon (Ballycannon Heights)","52.7030702875988","-8.64944019523858"
"8360B333761","Parteen (R464 after Bridge)","52.6946701133847","-8.61850037987353"
"8360B333771","Parteen (Opp Bishop Murphy Park)","52.6970125439181","-8.61397680762172"
"8360B333781","Parteen (Opp Co-Op Superstores)","52.6982839094447","-8.60795835084547"
"8360B333791","Parteen (Co-Op Superstones)","52.6982039329913","-8.60777970188943"
"8360B333801","Ardnacrusha (Opp Lakyle Heights)","52.7082734979802","-8.61070167437732"
"8360B333811","Ardnacrusha (Lakyle Heights)","52.7083827943265","-8.61042203344704"
"8360B333821","Ballycannon (Opp Ballycannon Heights)","52.7029085967599","-8.64942299856185"
"8360B333831","Ballycannon (Elton Court)","52.7000679809963","-8.65602400482994"
"8360B3345501","Foley's Cross","52.8470651541684","-8.47728775069113"
"8360B3346301","St.Malluah Church","52.8824322141192","-8.45663800428448"
"8360B3346401","Raheen Cross","52.8900217468532","-8.5087573327288"
"8360B334651","Tuamgraney (Handball Alley)","52.8970228865167","-8.5393815096385"
"8360B335351","Hanrahans Cross (N67)","52.9163066034213","-9.34627075714888"
"8360B335361","Rineen School (Opp school)","52.8896156495266","-9.39114059381103"
"8360B335381","Spanish Point (Bellbridge House Hotel)","52.8375036226886","-9.42950639576755"
"8360B335391","Quilty (Rod & Reel Restaurant)","52.8170189619611","-9.45611779008761"
"8360B3354201","Doonbeg, Doonbeg","52.7302428451649","-9.52968669987728"
"8360B3354501","Mullagh (Clare) (St Marys Church)","52.7999061920006","-9.41363553576251"
"8360B335641","Ballynacally, Ballycorrick Bridge","52.7367478083114","-9.06188681488019"
"8360B335651","Lisheen Cross (Northbound)","52.7554281130049","-9.04334869868904"
"8360B335661","Kildysart Rd (Opp Costcutter Shop)","52.8208718842965","-8.9777936907007"
"8360B335781","Ballynacally, Ballynacally","52.7185404329635","-9.06757263657742"
"8360B335801","Kildysart (Centra Shop)","52.6740646797368","-9.10789205967681"
"8360B335831","Tiermaclane (Texaco Filling Station)","52.7666613972906","-9.02605737337504"
"8360B3358401","Ennis, Clarecastle X","52.8259104491994","-8.97824809520623"
"8360B3358501","Clarecastle, New Hall Cross","52.7935124361375","-9.00465540626286"
"8360B3358601","Derragh, Tiermaclane","52.7753285500862","-9.01741283137568"
"8360B3358701","County Clare, Lisheen X","52.7508019466638","-9.04914858073989"
"8360B3358801","Ballynacally, Ballycorrick Bridge","52.7367299682578","-9.06187157299036"
"8360B3358901","Ballynacally, Ballynacally","52.718359374076","-9.06771623648843"
"8360B3359101","Killadysert, Kildysart (The Square)","52.6740138019169","-9.10756545521257"
"8360B3359401","County Clare, Coolmeen X","52.6230028676905","-9.1758143679211"
"8360B335951","Coolmeen Cross (Hill Top Bar)","52.6595209401657","-9.21435616701718"
"8360B3359701","Labasheeda, Labasheeda","52.6202570741129","-9.25592261963004"
"8360B3362001","Ennis Rd (Two Mile Inn)","52.6798843831445","-8.69940731000379"
"8360B3362701","Cratloe, O'Gorman's Cross","52.709193221874","-8.77204881706496"
"8360B336291","Cappagh (Clare - Shannon Road)","52.7310187141453","-8.79347373827666"
"8360B3363101","Shannon, Ballycasey Cross","52.7152031327083","-8.86248385620085"
"8360B336361","Shannon (Smithstown Ind Est)","52.7160147398528","-8.87317143492546"
"8360B336431","Culligans X","52.8396572705185","-8.94557544684554"
"8360B336441","Kellys X (Northbound)","52.8341606553084","-8.88199486710782"
"8360B336451","Culligans X","52.8396764254094","-8.94542743123347"
"8360B336481","Kellys X (Northbound)","52.8341606553084","-8.88199486710782"
"8360B336491","Malachys Bar","52.815305390674","-8.86220922525881"
"8360B336501","Knappogue Castle","52.7956325133501","-8.82657384115621"
"8360B3365201","Sixmilebridge, Sixmilebridge","52.7411678030133","-8.77557565007767"
"8360B336541","Ministers Cross (Clare) Filling Station","52.7205404335652","-8.81310415179841"
"8360B3365501","Shannon, Hurlers X Clare","52.7098499369688","-8.84700215969788"
"8360B3365601","Kilmurry, Kilmurry East Clare","52.7771065408481","-8.7830916093622"
"8360B336571","Knappogue Castle","52.7956144364252","-8.82658832649492"
"8360B336581","Malachys Bar","52.8154746295728","-8.86242026203393"
"8360B3365901","Shannon, Shannon Oakwood Arms","52.7128916118041","-8.87130347374697"
"8360B3366001","Element Six","52.7044126665417","-8.89702961245385"
"8360B336641","Cratloe (Woodcross Pub)","52.6984143436378","-8.7626561148504"
"8360B336651","Bothar na Luachra (Aidan Park)","52.712678905907","-8.86844284715537"
"8360B336661","Shannon (SS John & Paul Church)","52.709486399597","-8.86621882238806"
"8360B336671","Shannon (Opposite Town Hall)","52.7057382826119","-8.87722799753942"
"8360B336681","Shannon (Bothar na Rinne Northbound)","52.7082926865911","-8.88183715551096"
"8360B336691","Drumgeely Road (Opp Tola Park)","52.7096784878716","-8.8828270272788"
"8360B336701","Drumgeely Road (Tullyglass)","52.7058807779427","-8.88946851605638"
"8360B336711","Shannon (R471 Fergus Roundabout)","52.70329476933","-8.89151707997744"
"8360B336721","Shannon Ind Est (Opp Thormac)","52.7049813485207","-8.90026710000235"
"8360B3367501","Raheen Cross","52.8902106066953","-8.50872982385748"
"8360B336761","Shannon Ind Est (Opp Aon House)","52.7033507950804","-8.90193517849261"
"8360B3367801","Cloonlara, Clonlara","52.7239338941605","-8.55326078249004"
"8360B3368201","O'Briensbridge, O Briens Bridge","52.7526350337055","-8.50004500579043"
"8360B336831","O'Briensbridge, O Briens Bridge","52.7527789583611","-8.5000170273241"
"8360B3368401","Killaloe, Killaloe","52.8040597765612","-8.43974016774065"
"8360B3368501","Foley's Cross","52.847065452507","-8.47721352754229"
"8360B3368701","St.Malluah Church","52.8823611718999","-8.45641439806463"
"8360B336911","Shannon Ind Est (Opp Element Six)","52.7013984977135","-8.90335974973347"
